선박용도(통계용),사건명,위도,경도
예인선,예인선 신정101호 화재사건,35.05611111,128.6588889
예인선,예인선 백마13호 운항저해사건,34.88277778,127.6494444
예인선,예인선 동일5호 침수사건,36.66944444,126.1022222
예인선,예인선 202삼성호 조타장치손상사건,35.63333333,129.5166667
예인선,예인선 지원3호 화재사건,35.45,129.3666667
예인선,예선 지원3호ㆍ어선 영진호 충돌사건,35.47722222,129.4291667
예인선,예인선 지원3호 운항저해사건,34.99666667,126.0127778
예인선,예인선 신정601호 해양오염사건,34.92694444,128.5330556
예인선,예인선 신정601호 · 피예인부선 제6001신정호 좌초사건,34.81666667,128.1666667
예인선,예인선 케이-1호 기관손상사건,35.02222222,128.9838889
예인선,예인선 케이-1호 해양오염사건,35.2025,128.5841667
예인선,"예인선 케이-1호의 피예인부선 현대미포8001호, 어선 해영3호 등 2척 충돌사건",37.47138889,126.3469444
예인선,예인선 하주3000호 기관손상사건,37.43583333,129.3530556
예인선,예인선 영인103호의 피예인부선 에벤에셀호 작업원부상사건,35.93333333,126.4
예인선,예인선 창영3004호의 피예인부선 건민1700호 · 예인선 보고1호 충돌사건,34.50111111,128.0875
예인선,예인선 77신정호 해양오염사건,35.09083333,129.0791667
예인선,예인선 77신정호 선원부상사건,34.92805556,128.5502778
예인선,예인선 영인103호 선원부상사건,34.67111111,126.2388889
예인선,예인선 영인103호 해양오염사건,35.44666667,129.3666667
예인선,예인선 동일1호 좌초사건,37.84888889,124.6794444
예인선,예인선 동일1호 기관손상사건,34.47944444,126.1213889
예인선,예인선 선진호 기관손상사건,34.80944444,126.3602778
예인선,예인선 선진호 기관손상사건,34.77694444,126.3694444
예인선,예인선 삼호T-1호·예인선 707대진호 충돌사건,34.91444444,128.6172222
예인선,예인선 선진호 기관손상사건,34.79166667,126.3602778
예인선,에인선 천경3호 화재사건,37.4575,126.6016667
예인선,예인선 대해3호 부유물감김사건,37.40666667,126.565
예인선,예인선 제301조양호의 피예인부선 일조1호 부선 신흥1001호 충돌사건,34.85722222,126.1727778
예인선,예인선 301조양호 부유물감김사건,37.98333333,126.1666667
예인선,예인선 제301조양호 해양오염사건,34.72472222,127.7163889
예인선,예인선 마린스타호 해양오염사건,35.06138889,129.0061111
예인선,예인선 제산호 방파제접촉사건,36.02138889,129.4141667
예인선,산적화물선 세주신광.예인선 207황룡호 충돌사건,33.52027778,126.535
예인선,예인선 101한진호 선원부상사건,35.05,129.0516667
예인선,예인선 모아호 좌초사건,37.05777778,126.52
예인선,예인선 502성신호의 피예인부선 성신8001호 교각접촉사건,34.075,128.4666667
예인선,예인선 은진5호 해양오염사건,35.31666667,129.6333333
예인선,예인선 안성201호 침수사건,36.43333333,126.4805556
예인선,예인선 301조양호 추진축계손상사건,35.46416667,126.1997222
예인선,압항예부선  IRIS T/B(아이리스 티/비)호  · 어선 27청신호 충돌사건,35.28333333,129.35
예인선,예인선 대산호 해양오염사건,36.42083333,126.4905556
예인선,예인선 101유진호 부유물감김사건,35.92222222,126.4022222
예인선,예인선 대인호의 피예인선 101유진호 플로팅도크 접촉사건,34.82111111,126.3872222
예인선,예인선 나우23호 침수사건,37.49583333,126.6044444
예인선,예인선 글로벌(GLOBAL)103 해양오염사건,35.41055556,129.3566667
예인선,예인선 에스피피56호의 피예인부선 고려5001호 양식장 접촉,34.96111111,128.47
예인선,예인선 성보9호 좌초사건,33.28333333,126.765
예인선,예인선 성보9호 기관손상사건,34.65,126.2333333
예인선,예인선 두원호ㆍ준설부선 21대양호 충돌사건,36.97305556,126.8197222
예인선,예인선 동화1호.예인선 울산107호 부선 창조 퀸9001호 충돌사건,34.53888889,126.35
예인선,"일체형압항부선 발안5호, 압항부선 발안6호 운항저해사건",36.99944444,126.6891667
예인선,예인선 동화1호 운항저해사건,34.91694444,127.6005556
예인선,예인선 발안5호 기관손상사건,37.01444444,126.7952778
예인선,"예인선 두원호, 어선 명진호 충돌사건",36.07305556,129.4319444
예인선,예인선 한일5002호 해양오염사건,35.08444444,129.0344444
예인선,예인선 세븐스타호 방파제접촉사건,37.43777778,126.5883333
